tx_x,tx_y,rssi_dbm,aoa_rad,csi_real,csi_imag
8.0,7.0,-37.97795882507165,0.5880026035475675,-0.00034480917666421327,0.0012141103201014358
8.0,7.5,-38.37092539429029,0.6947382761967031,-0.0012062954739150437,-4.627561318412988e-07
8.0,8.0,-39.10618618948309,0.7853981633974483,0.0010875369531316373,-0.00021396488272606157
8.0,8.5,-41.66024299568718,0.8621700546672264,0.0007618898461675713,-0.0003190993253228129
8.0,9.0,-42.03070099164258,0.9272952180016122,-0.0005963394515593697,0.0005204728523649708
8.0,9.5,-42.42726885746285,0.982793723247329,-0.0006193699445458274,0.0004338421447735017
8.5,0.5,-43.48635390355335,-0.9097531579442097,-1.7633945880522696e-05,-0.0006691624476175532
8.5,1.0,-42.993102194352055,-0.8519663271732721,0.0002239332576671208,0.0006721888031705096
8.5,1.5,-40.57477366693903,-0.7853981633974483,-0.000514694667716247,0.0007817459755283286
8.5,2.0,-39.93491411052616,-0.7086262721276703,0.0008987665768802404,-0.00045532195428920084
8.5,2.5,-39.315315589485934,-0.6202494859828215,0.0006303946478064267,-0.0008794112299293003
8.5,3.0,-42.38276447389593,-0.5191461142465229,0.0006550930574302763,0.0003854624070450597
8.5,3.5,-40.856332667919574,-0.40489178628508343,-0.0005404835168177324,0.0007272703335233557
8.5,4.0,-38.544380100982956,-0.27829965900511133,-0.0008643871965654707,-0.0008068526798878226
8.5,4.5,-40.98461182895307,-0.14189705460416394,-0.0005621749562615286,-0.0006936188108561455
8.5,5.0,-37.73601763418558,0.0,-0.0006831113324214169,0.0011034385546792869
8.5,5.5,-36.1248700796895,0.14189705460416394,-0.0009399478918027274,-0.0012478742090356704
8.5,6.0,-38.03474433903558,0.27829965900511133,-0.0007461743347398056,-0.0010077143484880904
8.5,6.5,-38.95525390213167,0.40489178628508343,-0.0009831554832228544,0.0005526017379312655
8.5,7.0,-42.20803879741452,0.5191461142465229,0.0007459141942144414,0.00021226703430058508
8.5,7.5,-40.165843887107386,0.6202494859828215,9.15637471185179e-05,-0.0009768055298415537
8.5,8.0,-38.48046742756055,0.7086262721276703,0.0006565181803184036,-0.0009939258910157721
8.5,8.5,-43.536582345619635,0.7853981633974483,-0.0005000517698241628,0.0004391867816805891
8.5,9.0,-39.1880296578713,0.8519663271732721,-0.00014639614176057577,0.0010881869988571438
8.5,9.5,-42.10804202249477,0.9097531579442097,0.00038090553728037564,-0.0006858317970561334
9.0,0.5,-42.2204516914843,-0.844153986113171,-0.0006558235306888766,-0.00041185457911596115
9.0,1.0,-41.30619467140501,-0.7853981633974483,-0.0005463109670305908,-0.0006646788212131195
9.0,1.5,-40.548273196862745,-0.7188299996216245,0.00014113699047476453,0.0009281592575670211
9.0,2.0,-41.70868495514779,-0.6435011087932844,-0.0005409798293931821,0.0006181206436294948
9.0,2.5,-40.98476614403495,-0.5585993153435624,0.000374803498196409,-0.0008103343445289646
9.0,3.0,-40.20429062820586,-0.4636476090008061,-0.0009508546324234344,-0.0002234391002326749
9.0,3.5,-40.834138141956416,-0.35877067027057225,-0.0007752601724836046,0.00047352181092474556
9.0,4.0,-40.04284807656738,-0.24497866312686414,-0.00014261376204490175,0.0009848064232489957
9.0,4.5,-37.91133772830083,-0.12435499454676144,0.0011586710474248577,0.0005244645954329319
9.0,5.0,-39.554565425657024,0.0,-0.0005246633872471689,-0.0009125446631553938
9.0,5.5,-43.81740966617478,0.12435499454676144,0.0005444458727252419,0.0003446451885318217
9.0,6.0,-40.20151443095191,0.24497866312686414,0.00023406069589568428,0.0009486175302323615
9.0,6.5,-41.4027783989825,0.35877067027057225,-0.0008360997485574085,0.00015782858056449616
9.0,7.0,-41.39407524992194,0.4636476090008061,-0.0007723489453407071,-0.0003590292942785332
9.0,7.5,-39.19301137946196,0.5585993153435624,0.00019227071353384922,-0.0010803854108218153
9.0,8.0,-42.39789701033806,0.6435011087932844,-0.00011070700542054979,0.0007506414655293112
9.0,8.5,-41.22959977390718,0.7188299996216245,-3.274967892018246e-05,0.0008673825288156276
9.0,9.0,-44.38032082027185,0.7853981633974483,-0.00024162796564878073,-0.0005534825464099812
9.0,9.5,-42.59561565536757,0.844153986113171,-0.0006345898449738762,-0.0003839162175549463
9.5,0.5,-48.00033845557189,-0.7853981633974483,0.00039602844715170757,4.0477615304151135e-05
9.5,1.0,-42.033620650325496,-0.7266423406817256,-0.0006351608737049755,-0.0004718711137186491
9.5,1.5,-43.85131581047873,-0.6610431688506869,8.378833622084746e-05,-0.0006363585442457043
9.5,2.0,-41.31815764545009,-0.5880026035475675,-0.000704718590715939,0.000491517076562856
9.5,2.5,-41.34897983372874,-0.507098504392337,-0.0008536460680309345,-6.546056688404414e-05
9.5,3.0,-40.335143602046074,-0.4182243295792291,0.0001511327677174178,-0.0009502061151316658
9.5,3.5,-42.33174194191662,-0.3217505543966422,-0.00030626417701283895,0.0007005410962523421
9.5,4.0,-41.110501515699255,-0.21866894587394195,0.0005762226978967793,-0.0006650862890602495
9.5,4.5,-40.68058155530122,-0.11065722117389565,-0.0009163767807502445,0.00012331186451642226
9.5,5.0,-38.31500665623332,0.0,0.001213945907214906,-1.848286195640835e-05
9.5,5.5,-38.77108181989671,0.11065722117389565,-0.0010973377918762602,0.0003505903846512799
9.5,6.0,-42.00772266172082,0.21866894587394195,0.0005510199497268749,-0.0005711509281118383
9.5,6.5,-41.0954765969508,0.3217505543966422,-0.000348718765689235,0.0008095994454356268
9.5,7.0,-44.40078099734117,0.4182243295792291,0.00033745534190295724,-0.0004991359134235234
9.5,7.5,-41.87985098082265,0.507098504392337,-0.0007987397222874606,0.00010330317768833088
9.5,8.0,-40.40493240343734,0.5880026035475675,-0.0009067745753329681,0.0002978850461719907
9.5,8.5,-48.81614779886728,0.6610431688506869,9.04363816949853e-06,-0.0003622908314480737
9.5,9.0,-45.276615273640715,0.7266423406817256,-0.00036470401886086023,-0.00040460508567121247
9.5,9.5,-43.452257558634564,0.7853981633974483,0.0006675792879298157,-7.719465681693368e-05
